id,date,price,coin,version,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,price_diff,pct_change_1,pct_change_7,day_of_week,day_of_month,month,is_weekend,exp_moving_avg_10,volatility_10,target
103,2024-10-11,138.76,solana,1,139.33,143.43,144.21,136.65,155.47,140.50666666666666,2.547672140079414,142.56857142857143,2.680431734946315,146.35,138.76,-0.5700000000000216,-0.004091006961889243,0.015440907427735073,4,11,10,0,142.97989118682148,3.103615991424603,145.32
104,2024-10-12,145.32,solana,1,138.76,139.33,143.43,143.16,157.8,141.13666666666668,3.634065675429758,142.87714285714287,2.876987511764745,146.35,138.76,6.560000000000002,0.04727587200922456,0.015088013411567402,5,12,10,1,143.4053655164903,3.1163119227709344,146.58
105,2024-10-13,146.58,solana,1,145.32,138.76,139.33,142.74,156.96,143.55333333333334,4.198682332986949,143.4257142857143,3.19500055890793,146.58,138.76,1.2600000000000193,0.008670520231214063,0.02690205968894488,6,13,10,1,143.98257178621932,3.362016755858122,147.49
106,2024-10-14,147.49,solana,1,146.58,145.32,138.76,146.35,158.62,146.46333333333334,1.089694146692823,143.58857142857144,3.3918894860693487,147.49,138.76,0.9099999999999966,0.00620821394460358,0.0077895456098395766,0,14,10,0,144.62028600690672,2.9314086488701085,157.35
107,2024-10-15,157.35,solana,1,147.49,146.58,145.32,144.21,152.54,150.47333333333336,5.972724113278321,145.46571428571428,6.2363794441504945,157.35,138.76,9.859999999999985,0.06685198996542119,0.09111712086540447,1,15,10,0,146.9347794601964,5.187416826642788,154.62
108,2024-10-16,154.62,solana,1,157.35,147.49,146.58,143.43,145.21,153.15333333333334,5.090995318534113,147.06428571428572,7.013360718758409,157.35,138.76,-2.7299999999999898,-0.01734985700667291,0.07801715122359343,2,16,10,0,148.33209228561523,5.885957299652827,154.26
109,2024-10-17,154.26,solana,1,154.62,157.35,147.49,139.33,140.45,155.41,1.6897041161111481,149.19714285714286,6.522256036795827,157.35,138.76,-0.36000000000001364,-0.002328288707799886,0.10715567358070754,3,17,10,0,149.40989368823062,6.396237175089962,150.27
110,2024-10-18,150.27,solana,1,154.26,154.62,157.35,138.76,136.65,153.05,2.4142700760277314,150.8414285714286,4.628359783520592,157.35,145.32,-3.9899999999999807,-0.02586542201478015,0.08294897665033174,4,18,10,0,149.56627665400686,6.375359597701345,155.07
111,2024-10-19,155.07,solana,1,150.27,154.26,154.62,145.32,143.16,153.20000000000002,2.569571948788924,152.23428571428573,4.130063991202281,157.35,146.58,4.799999999999983,0.031942503493711305,0.06709331131296459,5,19,10,1,150.5669536260056,6.560720234852446,159.59
112,2024-10-20,159.59,solana,1,155.07,150.27,154.26,146.58,142.74,154.9766666666667,4.660700948713207,154.09285714285716,4.088604954772296,159.59,147.49,4.52000000000001,0.029148126652479567,0.08875699276845395,6,20,10,1,152.2075075121864,6.4016429314843935,166.57
113,2024-10-21,166.57,solana,1,159.59,155.07,150.27,147.49,146.35,160.41,5.793686218635114,156.81857142857143,5.170023947628011,166.57,150.27,6.97999999999999,0.04373707625791079,0.12936470269170774,0,21,10,0,154.81886978269796,6.5653531681261015,166.38
114,2024-10-22,166.38,solana,1,166.57,159.59,155.07,157.35,144.21,164.17999999999998,3.9761916452809563,158.10857142857142,6.322772146697033,166.57,150.27,-0.18999999999999773,-0.0011406615837185052,0.057387988560533953,1,22,10,0,156.92089345857104,6.94130119085917,167.21
115,2024-10-23,167.21,solana,1,166.38,166.57,159.59,154.62,143.43,166.72,0.43485629810529336,159.90714285714284,6.92683841851329,167.21,150.27,0.8300000000000125,0.004988580358216144,0.08142543008666414,2,23,10,0,158.7916401024672,6.9563104045495825,171.31
116,2024-10-24,171.31,solana,1,167.21,166.38,166.57,154.26,139.33,168.3,2.639564357995782,162.34285714285716,7.577296602979615,171.31,150.27,4.099999999999994,0.02452006458943834,0.11052768053934914,3,24,10,0,161.06770553838226,7.0800047865646025,177.37
117,2024-10-25,177.37,solana,1,171.31,167.21,166.38,150.27,138.76,171.96333333333337,5.111412068434189,166.21428571428572,7.298835197351709,177.37,155.07,6.060000000000002,0.03537446733991012,0.18034205097491185,4,25,10,0,164.0317590768582,8.78902124496488,164.34
118,2024-10-26,164.34,solana,1,177.37,171.31,167.21,155.07,145.32,171.00666666666666,6.520293960653516,167.53857142857143,5.577928016063545,177.37,159.59,-13.030000000000001,-0.07346225404521622,0.05977945443993038,5,26,10,1,164.08780288106578,8.377441998870768,170.56
119,2024-10-27,170.56,solana,1,164.34,177.37,171.31,159.59,146.58,170.7566666666667,6.517225892458748,169.1057142857143,4.386292501050119,177.37,164.34,6.219999999999999,0.037848363149567854,0.06873864277210351,6,27,10,1,165.26456599359926,8.014602021033525,176.63
120,2024-10-28,176.63,solana,1,170.56,164.34,177.37,166.57,147.49,170.51000000000002,6.145152561165699,170.54285714285714,5.019374842500934,177.37,164.34,6.069999999999993,0.03558864915572224,0.060395029116887766,0,28,10,0,167.33100854021757,6.943545444031605,178.14
121,2024-10-29,178.14,solana,1,176.63,170.56,164.34,166.38,157.35,175.11,4.012094216241822,172.22285714285718,5.350936722624575,178.14,164.34,1.509999999999991,0.008548944120477797,0.07068157230436345,1,29,10,0,169.29627971472348,6.139663400111199,179.37
122,2024-10-30,179.37,solana,1,178.14,176.63,170.56,167.21,154.62,178.04666666666665,1.3723823568285607,173.96,5.425624388032167,179.37,164.34,1.2300000000000182,0.0069046817110138825,0.0727229232701394,2,30,10,0,171.1278652211374,5.647807440847022,175.08
123,2024-10-31,175.08,solana,1,179.37,178.14,176.63,171.31,154.26,177.53,2.2090948372582346,174.49857142857144,5.304493153832642,179.37,164.34,-4.289999999999992,-0.023917042983776504,0.022006888097600985,3,31,10,0,171.8464351809306,5.4103531410721315,168.4
124,2024-11-01,168.4,solana,1,175.08,179.37,178.14,177.37,150.27,174.28333333333333,5.528221534393731,173.21714285714285,5.5719377667198895,179.37,164.34,-6.680000000000007,-0.03815398674891479,-0.05057225009866384,4,1,11,0,171.21981060257957,5.183663333546409,166.29
125,2024-11-02,166.29,solana,1,168.4,175.08,179.37,164.34,155.07,169.92333333333335,4.588728945289195,173.49571428571426,5.081295297930542,179.37,166.29,-2.1100000000000136,-0.012529691211401461,0.011865644395764763,5,2,11,1,170.32348140211053,5.301531120555661,166.0
126,2024-11-03,166.0,solana,1,166.29,168.4,175.08,170.56,159.59,166.89666666666668,1.309974554460867,172.8442857142857,5.766486096815861,179.37,166.0,-0.28999999999999204,-0.0017439413073545573,-0.026735459662288963,6,3,11,1,169.53739387445407,5.711730230168459,162.67
127,2024-11-04,162.67,solana,1,166.0,166.29,168.4,176.63,166.57,164.98666666666668,2.0115251262002727,170.85,6.5936636250272445,179.37,162.67,-3.3300000000000125,-0.020060240963855502,-0.07903527147143752,0,4,11,0,168.2887768063715,6.1157988485196055,157.61
128,2024-11-05,157.61,solana,1,162.67,166.0,166.29,178.14,166.38,162.09333333333336,4.224622271083555,167.91714285714286,7.334852223655395,179.37,157.61,-5.059999999999974,-0.03110591996065637,-0.11524643538789703,1,5,11,0,166.34718102339485,7.177451187960373,166.51
129,2024-11-06,166.51,solana,1,157.61,162.67,166.0,179.37,167.21,162.26333333333335,4.463914575049029,166.07999999999998,5.322699816196417,175.08,157.61,8.899999999999977,0.056468498191738936,-0.0716953782683839,2,6,11,0,166.37678447368668,7.260823338682317,187.17
130,2024-11-07,187.17,solana,1,166.51,157.61,162.67,175.08,171.31,170.43,15.164867292528518,167.80714285714288,9.245663333487526,187.17,157.61,20.659999999999997,0.12407663203411201,0.06905414667580523,3,7,11,0,170.15736911483455,8.951568701753919,196.2
131,2024-11-08,196.2,solana,1,187.17,166.51,157.61,168.4,177.37,183.29333333333332,15.219902540204867,171.7785714285714,14.190906041748082,196.2,157.61,9.030000000000001,0.04824491104343642,0.16508313539192399,4,8,11,0,174.89239291213732,11.937747786840701,199.83
132,2024-11-09,199.83,solana,1,196.2,187.17,166.51,166.29,164.34,194.4,6.519118038508065,176.57,17.34139844418585,199.83,157.61,3.630000000000024,0.018501529051987875,0.2016958325816347,5,9,11,1,179.42650329174873,14.67890262322834,200.17
133,2024-11-10,200.17,solana,1,199.83,196.2,187.17,166.0,170.56,198.73333333333335,2.200507517218318,181.45142857142855,18.63143081692141,200.17,157.61,0.339999999999975,0.0017014462292948007,0.20584337349397575,6,10,11,1,183.1980481477944,16.7699455044499,210.19
134,2024-11-11,210.19,solana,1,200.17,199.83,196.2,162.67,176.63,203.39666666666668,5.885654877185211,188.23999999999998,19.293141268337273,210.19,157.61,10.02000000000001,0.050057451166508615,0.29212516136964406,0,11,11,0,188.10567575728632,19.370513215251133,222.64
135,2024-11-12,222.64,solana,1,210.19,200.17,199.83,157.61,178.14,211.0,11.256877897534489,197.53,17.67477581187452,222.64,166.51,12.449999999999989,0.059232123316998786,0.4126007233043587,1,12,11,0,194.38464380141605,22.477572748556774,213.07
136,2024-11-13,213.07,solana,1,222.64,210.19,200.17,166.51,179.37,215.30000000000004,6.517691309044966,204.18142857142857,11.85992471669796,222.64,187.17,-9.569999999999993,-0.042984189723320076,0.27962284547474625,2,13,11,0,197.78198129206768,22.54320799413121,215.08
137,2024-11-14,215.08,solana,1,213.07,222.64,210.19,187.17,175.08,216.92999999999998,5.046097502030671,208.1685714285714,9.678635283572392,222.64,196.2,2.0100000000000193,0.009433519500633647,0.1491157771010312,3,14,11,0,200.92707560260084,21.115612470397195,209.37
138,2024-11-15,209.37,solana,1,215.08,213.07,222.64,196.2,168.4,212.50666666666666,2.8963828015878263,210.05,8.118643154289966,222.64,199.83,-5.710000000000008,-0.026548261112144367,0.06712538226299714,4,15,11,0,202.4621527657643,16.200807284412075,219.09
139,2024-11-16,219.09,solana,1,209.37,215.08,213.07,199.83,166.29,214.51333333333335,4.884714252986932,212.80142857142854,7.300169926269898,222.64,200.17,9.719999999999999,0.04642498925347471,0.09638192463594053,5,16,11,1,205.4853977174435,11.134725910910547,216.05
140,2024-11-17,216.05,solana,1,219.09,209.37,215.08,200.17,166.0,214.83666666666667,4.972296585415403,215.07,4.738674216842641,222.64,209.37,-3.039999999999992,-0.013875576247204258,0.07933256731778005,6,17,11,1,207.40623449609012,8.84983797717298,237.47
141,2024-11-18,237.47,solana,1,216.05,219.09,209.37,210.19,162.67,224.20333333333335,11.589380196254409,218.96714285714285,9.18660023129133,237.47,209.37,21.419999999999987,0.09914371673223776,0.12978733526809072,0,18,11,0,212.8723736786192,10.978600598942522,238.16
142,2024-11-19,238.16,solana,1,237.47,216.05,219.09,222.64,157.61,230.56000000000003,12.570763699950795,221.18428571428572,11.739020199238713,238.16,209.37,0.6899999999999977,0.0029056301848653376,0.06970894717930287,1,19,11,0,217.47012391887026,12.009595654216128,237.91
143,2024-11-20,237.91,solana,1,238.16,237.47,216.05,213.07,166.51,237.8466666666667,0.3493326972016089,224.73285714285717,12.600191419560455,238.16,209.37,-0.25,-0.0010497144776621115,0.11658140517200932,2,20,11,0,221.18646502453018,11.663833036832246,236.04
144,2024-11-21,236.04,solana,1,237.91,238.16,237.47,215.08,187.17,237.37,1.1585767130409768,227.72714285714287,12.413047858721072,238.16,209.37,-1.8700000000000045,-0.007860115169601944,0.09745211084247707,3,21,11,0,223.88710774734284,11.643993014997946,238.16
145,2024-11-22,238.16,solana,1,236.04,237.91,238.16,209.37,196.2,237.37,1.1585767130409768,231.83999999999997,9.814557215349968,238.16,216.05,2.1200000000000045,0.00898152855448231,0.13750776137937626,4,22,11,0,226.48217906600777,12.381278878478339,238.16
146,2024-11-23,238.16,solana,1,238.16,236.04,237.91,219.09,199.83,237.45333333333335,1.223982570682344,234.56428571428572,8.19940009420251,238.16,216.05,0.0,0.0,0.08704185494545613,5,23,11,1,228.60541923582454,11.99716304428249,238.16
147,2024-11-24,238.16,solana,1,238.16,238.16,236.04,216.05,200.17,238.16,0.0,237.72285714285712,0.7847868986154031,238.16,236.04,0.0,0.0,0.10233742189308015,6,24,11,1,230.3426157384019,11.318990973874495,238.16
148,2024-11-25,238.16,solana,1,238.16,238.16,238.16,237.47,210.19,238.16,0.0,237.82142857142858,0.7910421095590133,238.16,236.04,0.0,0.0,0.0029056301848653376,0,25,11,0,231.76395833141973,8.575366788396881,234.54
149,2024-11-26,234.54,solana,1,238.16,238.16,238.16,238.16,222.64,236.95333333333335,2.0900079744666504,237.3042857142857,1.445427931378667,238.16,234.54,-3.6200000000000045,-0.01519986563654685,-0.01519986563654685,1,26,11,0,232.2686931802525,6.864587792106654,230.78
150,2024-11-27,230.78,solana,1,234.54,238.16,238.16,237.91,213.07,234.49333333333334,3.690221312243248,236.28571428571425,2.8128446878813715,238.16,230.78,-3.759999999999991,-0.01603138057474196,-0.02996931612794751,2,27,11,0,231.99802169293386,2.422887166627008,238.16
151,2024-11-28,238.16,solana,1,230.78,234.54,238.16,236.04,215.08,234.49333333333334,3.690221312243248,236.5885714285714,2.89491179239742,238.16,230.78,7.3799999999999955,0.031978507669642164,0.00898152855448231,3,28,11,0,233.1183813851277,2.4551535367207666,237.65
152,2024-11-29,237.65,solana,1,238.16,230.78,234.54,238.16,209.37,235.53,4.121516711115082,236.5157142857143,2.854913058479347,238.16,230.78,-0.5099999999999909,-0.002141417534430645,-0.002141417534430645,4,29,11,0,233.9423120423772,2.4294571867406605,238.16
153,2024-11-30,238.16,solana,1,237.65,238.16,230.78,238.16,219.09,237.99,0.2944486372879118,236.51571428571427,2.854913058479347,238.16,230.78,0.5099999999999909,0.0021460130443928804,0.0,5,30,11,1,234.70916439830862,2.4437132492230047,238.16
154,2024-12-01,238.16,solana,1,238.16,237.65,238.16,238.16,216.05,237.99,0.2944486372879118,236.51571428571427,2.854913058479347,238.16,230.78,0.0,0.0,0.0,6,1,12,1,235.3365890531616,2.4626293536212165,237.55
155,2024-12-02,237.55,solana,1,238.16,238.16,237.65,238.16,237.47,237.9566666666667,0.35218366420667513,236.42857142857142,2.805235751072431,238.16,230.78,-0.6099999999999852,-0.002561303325495423,-0.002561303325495423,0,2,12,0,235.7390274071322,2.4383865339343624,225.53
156,2024-12-03,225.53,solana,1,237.55,238.16,238.16,234.54,238.16,233.74666666666667,7.122375540038178,235.14142857142858,5.0138322953366625,238.16,225.53,-12.02000000000001,-0.05059987371079777,-0.03841562206873028,1,3,12,0,233.8828406058354,4.300667260887896,234.99
157,2024-12-04,234.99,solana,1,225.53,237.55,238.16,230.78,237.91,232.69000000000003,6.331476920908803,235.74285714285716,4.642196729592296,238.16,225.53,9.460000000000008,0.04194563916108729,0.01824248201750578,2,4,12,0,234.08414231386533,4.21392084511244,229.07
158,2024-12-05,229.07,solana,1,234.99,225.53,237.55,238.16,236.04,229.86333333333334,4.77963736420812,234.44428571428574,5.101966474292848,238.16,225.53,-5.920000000000016,-0.025192561385590895,-0.03816761840779315,3,5,12,0,233.1724800749807,4.5144322886575186,237.3
159,2024-12-06,237.3,solana,1,229.07,234.99,225.53,237.65,238.16,233.78666666666666,4.244906752018695,234.3942857142857,5.0669085155356965,238.16,225.53,8.230000000000018,0.03592788230671862,-0.0014727540500736325,4,6,12,0,233.92293824316604,4.603426863639027,237.01
160,2024-12-07,237.01,solana,1,237.3,229.07,234.99,238.16,238.16,234.46,4.670128477890139,234.23000000000002,4.9415550858725465,238.16,225.53,-0.29000000000002046,-0.0012220817530552708,-0.004828686597245557,5,7,12,1,234.48422219895403,4.426889552619922,238.16
161,2024-12-08,238.16,solana,1,237.01,237.3,229.07,238.16,238.16,237.49,0.5980802621722922,234.23,4.9415550858725465,238.16,225.53,1.1500000000000057,0.004852115944474988,0.0,6,8,12,1,235.15254543550785,4.426889552619922,237.58
162,2024-12-09,237.58,solana,1,238.16,237.01,237.3,237.55,238.16,237.58333333333334,0.5750072463312137,234.23428571428573,4.944926211597237,238.16,225.53,-0.5799999999999841,-0.0024353375881759343,0.00012628920227331086,0,9,12,0,235.59390081087002,4.4229162074090995,217.62
163,2024-12-10,217.62,solana,1,237.58,238.16,237.01,225.53,234.54,231.12,11.694939076369774,233.1042857142857,7.506057236535093,238.16,217.62,-19.960000000000008,-0.08401380587591556,-0.03507293929854116,1,10,12,0,232.32591884525726,6.99498558492571,213.53
164,2024-12-11,213.53,solana,1,217.62,237.58,238.16,234.99,230.78,222.91,12.868127291879013,230.03857142857143,10.423146403674139,238.16,213.53,-4.090000000000003,-0.0187942284716478,-0.09132303502276695,2,11,12,0,228.90847905521048,9.109154369825971,227.07
165,2024-12-12,227.07,solana,1,213.53,217.62,237.58,229.07,238.16,219.40666666666667,6.9445686211121,229.75285714285715,10.481370321173078,238.16,213.53,13.539999999999992,0.06341029363555473,-0.008730955603090784,3,12,12,0,228.5742101360813,8.849797486696644,227.03
166,2024-12-13,227.03,solana,1,227.07,213.53,217.62,237.3,237.65,222.54333333333332,7.805801261455137,228.28571428571428,9.954410843346706,238.16,213.53,-0.03999999999999204,-0.00017615713216190265,-0.04327855035819639,4,13,12,0,228.29344465679378,8.782098205376407,224.6
167,2024-12-14,224.6,solana,1,227.03,227.07,213.53,237.01,238.16,226.23333333333335,1.414649544351708,226.51285714285714,9.219652405391047,238.16,213.53,-2.430000000000007,-0.010703431264590613,-0.05236065988776839,5,14,12,1,227.62190926464945,8.732201008018054,219.87
168,2024-12-15,219.87,solana,1,224.6,227.03,227.07,238.16,238.16,223.83333333333334,3.6410483838222447,223.90000000000003,7.86017811503284,237.58,213.53,-4.72999999999999,-0.021059661620658865,-0.0767971111857575,6,15,12,1,226.21247121653136,9.18485958278857,224.54
169,2024-12-16,224.54,solana,1,219.87,224.6,227.03,237.58,237.55,223.00333333333333,2.713712094776194,222.03714285714287,5.158648771034663,227.07,213.53,4.6699999999999875,0.021239823532086977,-0.054886774981059094,0,16,12,0,225.90838554079835,8.614378742027721,216.52
170,2024-12-17,216.52,solana,1,224.54,219.87,224.6,217.62,225.53,220.31000000000003,4.028064051129424,221.88000000000002,5.329552826773891,227.07,213.53,-8.019999999999982,-0.035717466821056254,-0.005054682474037286,1,17,12,0,224.20140635156227,8.321731657399598,222.74
171,2024-12-18,222.74,solana,1,216.52,224.54,219.87,213.53,234.99,221.26666666666665,4.208103294042878,223.1957142857143,3.858414428855804,227.07,216.52,6.219999999999999,0.028727138370589378,0.04313211258371186,2,18,12,0,223.93569610582367,6.836771492775953,205.36
172,2024-12-19,205.36,solana,1,222.74,216.52,224.54,227.07,229.07,214.87333333333336,8.80623264133618,220.0942857142857,7.36087371884625,227.03,205.36,-17.379999999999995,-0.07802819430726404,-0.09560928348086484,3,19,12,0,220.55829681385572,6.851940195625992,194.9
173,2024-12-20,194.9,solana,1,205.36,222.74,216.52,227.03,237.3,207.6666666666667,14.062607629217817,215.50428571428571,11.286171268627795,224.6,194.9,-10.460000000000008,-0.050934943513829434,-0.14152314672069766,4,20,12,0,215.8931519386092,10.489032579053033,194.12
174,2024-12-21,194.12,solana,1,194.9,205.36,222.74,224.6,237.01,198.1266666666667,6.276378998541716,211.15000000000003,12.949279259224015,224.54,194.12,-0.7800000000000011,-0.004002052334530548,-0.13570792520035613,5,21,12,1,211.93439704068027,12.857639536261567,181.03
175,2024-12-22,181.03,solana,1,194.12,194.9,205.36,219.87,238.16,190.01666666666668,7.792447197981915,205.60142857142858,16.44066343812646,224.54,181.03,-13.090000000000003,-0.06743251596950339,-0.17664983854095606,6,22,12,1,206.31541576055656,16.14631671104364,180.15
176,2024-12-23,180.15,solana,1,181.03,194.12,194.9,224.54,237.58,185.10000000000002,7.823931236916851,199.26,16.47918990727492,222.74,180.15,-0.8799999999999955,-0.004861072750372841,-0.19769306136991172,0,23,12,0,201.55806744045535,17.72624234793638,189.84
177,2024-12-24,189.84,solana,1,180.15,181.03,194.12,216.52,217.62,183.67333333333332,5.358585012233799,195.44857142857146,14.824091235297061,222.74,180.15,9.689999999999998,0.05378850957535386,-0.12322187326805845,1,24,12,0,199.42750972400893,17.156025860709406,197.5
178,2024-12-25,197.5,solana,1,189.84,180.15,181.03,222.74,213.53,189.16333333333333,8.694770458921655,191.84285714285716,9.008330800406515,205.36,180.15,7.659999999999997,0.04034976822587444,-0.11331597378109015,2,25,12,0,199.07705341055274,16.12594045491775,197.36
179,2024-12-26,197.36,solana,1,197.5,189.84,180.15,205.36,227.07,194.9,4.3826476016220575,190.70000000000002,7.36526758961921,197.5,180.15,-0.13999999999998636,-0.0007088607594936125,-0.038955979742890556,3,26,12,0,198.7648618813613,13.774846480289849,188.14
180,2024-12-27,188.14,solana,1,197.36,197.5,189.84,194.9,227.03,194.33333333333334,5.364040765443255,189.73428571428573,7.163197277621458,197.5,180.15,-9.220000000000027,-0.046716659910822966,-0.034684453565931306,4,27,12,0,196.83306881202287,12.376859411372816,183.75
181,2024-12-28,183.75,solana,1,188.14,197.36,197.5,194.12,224.6,189.75,6.946373154388105,188.25285714285715,7.177315455160441,197.5,180.15,-4.389999999999986,-0.023333687679387594,-0.05342056459921696,5,28,12,1,194.4543290280187,8.11447574811009,194.83
182,2024-12-29,194.83,solana,1,183.75,188.14,197.36,181.03,219.87,188.90666666666667,5.579644552598046,190.2242857142857,6.744955787212916,197.5,180.15,11.080000000000013,0.060299319727891154,0.0762304590399383,6,29,12,1,194.5226328411062,6.6206877789748635,189.93
183,2024-12-30,189.93,solana,1,194.83,183.75,188.14,180.15,224.54,189.50333333333333,5.552308829067148,191.6214285714286,5.129942912522829,197.5,183.75,-4.900000000000006,-0.025150130883334176,0.05428809325562023,0,30,12,0,193.6876086881778,6.408645636083298,190.7
184,2024-12-31,190.7,solana,1,189.93,194.83,183.75,189.84,216.52,191.82000000000002,2.6350142314612803,191.74428571428572,5.090313864402096,197.5,183.75,0.7699999999999818,0.004054125204022485,0.004530130636325236,1,31,12,0,193.14440710850909,6.233344117637787,189.45
185,2025-01-01,189.45,solana,1,190.7,189.93,194.83,197.5,222.74,190.02666666666667,0.6305817419945445,190.5942857142857,4.441204255393322,197.36,183.75,-1.25,-0.006554798112218152,-0.04075949367088616,2,1,1,0,192.47269672514378,5.516076000604491,193.65
186,2025-01-02,193.65,solana,1,189.45,190.7,189.93,197.36,205.36,191.26666666666665,2.156579081169279,190.06428571428572,3.650159161569559,194.83,183.75,4.200000000000017,0.022169437846397466,-0.018798135387109838,3,2,1,0,192.68675186602673,4.313594144613554,207.88
187,2025-01-03,207.88,solana,1,193.65,189.45,190.7,188.14,194.9,196.99333333333334,9.659173532623646,192.88428571428568,7.505242294875705,207.88,183.75,14.22999999999999,0.07348308804544268,0.10492186669501447,4,3,1,0,195.4491606176582,6.666060722462307,217.65
188,2025-01-04,217.65,solana,1,207.88,193.65,189.45,183.75,194.12,206.39333333333335,12.068870424912909,197.72714285714284,10.829777951381153,217.65,189.45,9.77000000000001,0.04699826823167208,0.18448979591836734,5,4,1,1,199.4856768689931,10.186275297891905,216.68
189,2025-01-05,216.68,solana,1,217.65,207.88,193.65,194.83,181.03,214.07000000000002,5.382592312260383,200.84857142857143,12.821327841494405,217.65,189.45,-0.9699999999999989,-0.004456696531127902,0.11214905302058198,6,5,1,1,202.61191743826708,12.238657515339474,213.45
190,2025-01-06,213.45,solana,1,216.68,217.65,207.88,189.93,180.15,215.9266666666667,2.199007351815341,204.20857142857145,12.562326520954652,217.65,189.45,-3.230000000000018,-0.014906774967694325,0.12383509714105179,0,6,1,0,204.5824779040367,12.748163309974277,218.42
191,2025-01-07,218.42,solana,1,213.45,216.68,217.65,190.7,189.84,216.1833333333333,2.521950303502806,208.16857142857143,11.948391005448457,218.42,189.45,4.969999999999999,0.023284141485125254,0.14535920293654958,1,7,1,0,207.09839101239365,12.612824337862357,202.49
192,2025-01-08,202.49,solana,1,218.42,213.45,216.68,189.45,197.5,211.45333333333335,8.150535769710924,210.03142857142856,9.257014328915597,218.42,193.65,-15.929999999999978,-0.0729328816042486,0.06883082607548174,2,8,1,0,206.26050173741297,12.271689189168319,197.45
193,2025-01-09,197.45,solana,1,202.49,218.42,213.45,193.65,197.36,206.12,10.94613630465121,210.5742857142857,8.18568029578462,218.42,197.45,-5.0400000000000205,-0.024890118030520103,0.01962303124193121,3,9,1,0,204.6585923306106,11.518972562207258,185.01
194,2025-01-10,185.01,solana,1,197.45,202.49,218.42,207.88,188.14,194.98333333333335,8.997273661133962,207.30714285714288,12.738302757545489,218.42,185.01,-12.439999999999998,-0.06300329197265131,-0.11001539349624789,4,10,1,0,201.0861209977723,12.398800165965678,187.82
195,2025-01-11,187.82,solana,1,185.01,197.45,202.49,217.65,183.75,190.09333333333333,6.524142344656031,203.04571428571427,13.657975517554862,218.42,185.01,2.8100000000000023,0.01518836819631364,-0.1370549046634505,5,11,1,1,198.67409899817733,12.623130444632872,188.06
196,2025-01-12,188.06,solana,1,187.82,185.01,197.45,216.68,194.83,186.96333333333334,1.6958871817822794,198.95714285714283,13.171337206584434,218.42,185.01,0.2400000000000091,0.0012778191885849388,-0.13208417943511175,6,12,1,1,196.74426281669054,13.243388665040705,188.39
197,2025-01-13,188.39,solana,1,188.06,187.82,185.01,213.45,189.93,188.09,0.28618176042549565,195.37714285714287,11.922049200657073,218.42,185.01,0.3299999999999841,0.001754759119429794,-0.11740454438978687,0,13,1,0,195.2253059409286,13.941452817646471,183.11
198,2025-01-14,183.11,solana,1,188.39,188.06,187.82,218.42,190.7,186.52,2.9577525251447128,190.33285714285714,7.002467932299786,202.49,183.11,-5.279999999999973,-0.028026965337862753,-0.16166102005310856,1,14,1,0,193.02252304257792,13.785043263543827,187.7
199,2025-01-15,187.7,solana,1,183.11,188.39,188.06,202.49,189.45,186.4,2.870034842994052,188.22,4.510986588322915,197.45,183.11,4.589999999999975,0.02506689967778919,-0.07304064398241894,2,15,1,0,192.054791580291,12.42090889499541,205.76
200,2025-01-16,205.76,solana,1,187.7,183.11,188.39,197.45,193.65,192.18999999999997,11.973959244961575,189.40714285714284,7.468685101333877,205.76,183.11,18.060000000000002,0.09621736814064996,0.04208660420359589,3,16,1,0,194.54664765660172,11.35730058890163,211.23
201,2025-01-17,211.23,solana,1,205.76,187.7,183.11,185.01,207.88,201.5633333333333,12.31357922512118,193.15285714285713,10.750016611284257,211.23,183.11,5.469999999999999,0.026584370139968838,0.14172206907734708,4,17,1,0,197.57998444631048,9.788402207601438,219.78
202,2025-01-18,219.78,solana,1,211.23,205.76,187.7,187.82,217.65,212.25666666666666,7.0661611454408195,197.71857142857144,14.306305636061756,219.78,183.11,8.550000000000011,0.04047720494247975,0.1701629219465446,5,18,1,1,201.61635091061765,12.628249152858247,238.16
203,2025-01-19,238.16,solana,1,219.78,211.23,205.76,188.06,216.68,223.0566666666667,13.760764271410917,204.8757142857143,20.048568408695132,238.16,183.11,18.379999999999995,0.08362908362908361,0.2664043390407316,6,19,1,1,208.2606507450508,18.532897956516774,238.16
204,2025-01-20,238.16,solana,1,238.16,219.78,211.23,188.39,213.45,232.03333333333333,10.611697947705663,211.98571428571427,21.961598194078007,238.16,183.11,0.0,0.0,0.2641859971336058,0,20,1,0,213.6968960641325,21.325898209558243,238.16
205,2025-01-21,238.16,solana,1,238.16,238.16,219.78,183.11,218.42,238.16,0.0,219.85,19.630877888334606,238.16,187.7,0.0,0.0,0.3006389601878652,1,21,1,0,218.14473314338113,22.761057117609994,238.16
206,2025-01-22,238.16,solana,1,238.16,238.16,238.16,187.7,202.49,238.16,0.0,227.05857142857144,14.434433863245937,238.16,205.76,0.0,0.0,0.26883324453915836,2,22,1,0,221.78387257185727,22.944721712072177,238.16
207,2025-01-23,238.16,solana,1,238.16,238.16,238.16,205.76,197.45,238.16,0.0,231.68714285714285,11.326695184808552,238.16,211.23,0.0,0.0,0.15746500777604977,3,23,1,0,224.76135028606504,21.940744847074694,238.16
